"Step","slstm_9sec_sl_default_3 - test/epoch_aucpr_macro","slstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MIN","slstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MAX","slstm_7sec_sl_default_3 - test/epoch_aucpr_macro","slstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MIN","slstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MAX","slstm_5sec_sl_default_3 - test/epoch_aucpr_macro","slstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MIN","slstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MAX","slstm_9sec_sl_default_2 - test/epoch_aucpr_macro","slstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MIN","slstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MAX","slstm_7sec_sl_default_2 - test/epoch_aucpr_macro","slstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MIN","slstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MAX","slstm_5sec_sl_default_2 - test/epoch_aucpr_macro","slstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MIN","slstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MAX","mlstm_9sec_sl_default_3 - test/epoch_aucpr_macro","mlstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MIN","mlstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MAX","mlstm_7sec_sl_default_3 - test/epoch_aucpr_macro","mlstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MIN","mlstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MAX","mlstm_5sec_sl_default_3 - test/epoch_aucpr_macro","mlstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MIN","mlstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MAX","mlstm_9sec_sl_default_2 - test/epoch_aucpr_macro","mlstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MIN","mlstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MAX","mlstm_7sec_sl_default_2 - test/epoch_aucpr_macro","mlstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MIN","mlstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MAX","mlstm_5sec_sl_default_2 - test/epoch_aucpr_macro","mlstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MIN","mlstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MAX","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_macro","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MIN","m+slstm_9sec_sl_default_3 - test/epoch_aucpr_macro__MAX","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_macro","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MIN","m+slstm_7sec_sl_default_3 - test/epoch_aucpr_macro__MAX","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_macro","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MIN","m+slstm_9sec_sl_default_2 - test/epoch_aucpr_macro__MAX","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_macro","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MIN","m+slstm_7sec_sl_default_2 - test/epoch_aucpr_macro__MAX","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_macro","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MIN","m+slstm_5sec_sl_default_3 - test/epoch_aucpr_macro__MAX","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_macro","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MIN","m+slstm_5sec_sl_default_2 - test/epoch_aucpr_macro__MAX","biot_9sec_sl_default_3 - test/epoch_aucpr_macro","biot_9sec_sl_default_3 - test/epoch_aucpr_macro__MIN","biot_9sec_sl_default_3 - test/epoch_aucpr_macro__MAX","biot_7sec_sl_default_3 - test/epoch_aucpr_macro","biot_7sec_sl_default_3 - test/epoch_aucpr_macro__MIN","biot_7sec_sl_default_3 - test/epoch_aucpr_macro__MAX","biot_5sec_sl_default_3 - test/epoch_aucpr_macro","biot_5sec_sl_default_3 - test/epoch_aucpr_macro__MIN","biot_5sec_sl_default_3 - test/epoch_aucpr_macro__MAX","biot_9sec_sl_default_2 - test/epoch_aucpr_macro","biot_9sec_sl_default_2 - test/epoch_aucpr_macro__MIN","biot_9sec_sl_default_2 - test/epoch_aucpr_macro__MAX","biot_7sec_sl_default_2 - test/epoch_aucpr_macro","biot_7sec_sl_default_2 - test/epoch_aucpr_macro__MIN","biot_7sec_sl_default_2 - test/epoch_aucpr_macro__MAX","biot_5sec_sl_default_2 - test/epoch_aucpr_macro","biot_5sec_sl_default_2 - test/epoch_aucpr_macro__MIN","biot_5sec_sl_default_2 - test/epoch_aucpr_macro__MAX","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_macro","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MIN","m+slstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MAX","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_macro","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MIN","m+slstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MAX","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_macro","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MIN","m+slstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MAX","biot_9sec_sl_default_1 - test/epoch_aucpr_macro","biot_9sec_sl_default_1 - test/epoch_aucpr_macro__MIN","biot_9sec_sl_default_1 - test/epoch_aucpr_macro__MAX","biot_7sec_sl_default_1 - test/epoch_aucpr_macro","biot_7sec_sl_default_1 - test/epoch_aucpr_macro__MIN","biot_7sec_sl_default_1 - test/epoch_aucpr_macro__MAX","biot_5sec_sl_default_1 - test/epoch_aucpr_macro","biot_5sec_sl_default_1 - test/epoch_aucpr_macro__MIN","biot_5sec_sl_default_1 - test/epoch_aucpr_macro__MAX","slstm_9sec_sl_default_1 - test/epoch_aucpr_macro","slstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MIN","slstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MAX","slstm_7sec_sl_default_1 - test/epoch_aucpr_macro","slstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MIN","slstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MAX","slstm_5sec_sl_default_1 - test/epoch_aucpr_macro","slstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MIN","slstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MAX","mlstm_9sec_sl_default_1 - test/epoch_aucpr_macro","mlstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MIN","mlstm_9sec_sl_default_1 - test/epoch_aucpr_macro__MAX","mlstm_7sec_sl_default_1 - test/epoch_aucpr_macro","mlstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MIN","mlstm_7sec_sl_default_1 - test/epoch_aucpr_macro__MAX","mlstm_5sec_sl_default_1 - test/epoch_aucpr_macro","mlstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MIN","mlstm_5sec_sl_default_1 - test/epoch_aucpr_macro__MAX"
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4850150942802429","0.4850150942802429","0.4850150942802429","0.45148956775665283","0.45148956775665283","0.45148956775665283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46362268924713135","0.46362268924713135","0.46362268924713135","","","","","","","","","","","","","","","","","","","0.43907850980758667","0.43907850980758667","0.43907850980758667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324","","","","0.5274003148078918","0.5274003148078918","0.5274003148078918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4355585277080536","0.4355585277080536","0.4355585277080536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326","","","","","","","","","","0.5140458345413208","0.5140458345413208","0.5140458345413208","0.5330530405044556","0.5330530405044556","0.5330530405044556","","","","","","","","","","0.5046465992927551","0.5046465992927551","0.5046465992927551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4250905513763428","0.4250905513763428","0.4250905513763428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4512993097305298","0.4512993097305298","0.4512993097305298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44237983226776123","0.44237983226776123","0.44237983226776123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4698095917701721","0.4698095917701721","0.4698095917701721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4389302730560303","0.4389302730560303","0.4389302730560303","0.4122353196144104","0.4122353196144104","0.4122353196144104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330","0.513787567615509","0.513787567615509","0.513787567615509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331","","","","","","","","","","","","","","","","0.5206766128540039","0.5206766128540039","0.5206766128540039","0.5172049403190613","0.5172049403190613","0.5172049403190613","","","","","","","","","","0.5073489546775818","0.5073489546775818","0.5073489546775818","","","","0.45471426844596863","0.45471426844596863","0.45471426844596863","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40900367498397827","0.40900367498397827","0.40900367498397827","","","","0.46914297342300415","0.46914297342300415","0.46914297342300415","","","","0.5105821490287781","0.5105821490287781","0.5105821490287781","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","0.4448426365852356","0.4448426365852356","0.4448426365852356","","","","","","","","","","0.48922765254974365","0.48922765254974365","0.48922765254974365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44434940814971924","0.44434940814971924","0.44434940814971924","0.47209426760673523","0.47209426760673523","0.47209426760673523","0.5089353919029236","0.5089353919029236","0.5089353919029236","0.5255641341209412","0.5255641341209412","0.5255641341209412","0.5408632755279541","0.5408632755279541","0.5408632755279541","0.5424336791038513","0.5424336791038513","0.5424336791038513","0.4692267179489136","0.4692267179489136","0.4692267179489136","0.5144933462142944","0.5144933462142944","0.5144933462142944","0.4620455205440521","0.4620455205440521","0.4620455205440521"
"334","","","","","","","0.5653152465820312","0.5653152465820312","0.5653152465820312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48350653052330017","0.48350653052330017","0.48350653052330017","0.49081605672836304","0.49081605672836304","0.49081605672836304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4467794597148895","0.4467794597148895","0.4467794597148895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43424487113952637","0.43424487113952637","0.43424487113952637","","","","","","","","","","","","","","","","","","","0.45549920201301575","0.45549920201301575","0.45549920201301575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338","","","","0.5268324613571167","0.5268324613571167","0.5268324613571167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45614364743232727","0.45614364743232727","0.45614364743232727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340","","","","","","","","","","0.49610576033592224","0.49610576033592224","0.49610576033592224","0.522443413734436","0.522443413734436","0.522443413734436","","","","","","","","","","0.5211181640625","0.5211181640625","0.5211181640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47806820273399353","0.47806820273399353","0.47806820273399353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4700618386268616","0.4700618386268616","0.4700618386268616","","","","","","","","","","","","","","","","","","","","","","0.492586612701416","0.492586612701416","0.492586612701416","","","","","","","","","","0.44867685437202454","0.44867685437202454","0.44867685437202454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45408982038497925","0.45408982038497925","0.45408982038497925","0.4328686594963074","0.4328686594963074","0.4328686594963074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"344","0.49019482731819153","0.49019482731819153","0.49019482731819153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345","","","","","","","","","","","","","","","","0.49340111017227173","0.49340111017227173","0.49340111017227173","0.48041242361068726","0.48041242361068726","0.48041242361068726","","","","","","","","","","0.49320581555366516","0.49320581555366516","0.49320581555366516","","","","0.4377392828464508","0.4377392828464508","0.4377392828464508","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44403183460235596","0.44403183460235596","0.44403183460235596","","","","0.45426589250564575","0.45426589250564575","0.45426589250564575","","","","0.48566481471061707","0.48566481471061707","0.48566481471061707","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346","","","","","","","","","","","","","","","","","","","","","","0.4689675271511078","0.4689675271511078","0.4689675271511078","","","","","","","","","","0.4805156886577606","0.4805156886577606","0.4805156886577606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4344724416732788","0.4344724416732788","0.4344724416732788","0.4789474606513977","0.4789474606513977","0.4789474606513977","0.5078034996986389","0.5078034996986389","0.5078034996986389","0.5335926413536072","0.5335926413536072","0.5335926413536072","0.5146716237068176","0.5146716237068176","0.5146716237068176","0.5224089026451111","0.5224089026451111","0.5224089026451111","0.47148194909095764","0.47148194909095764","0.47148194909095764","0.5122067928314209","0.5122067928314209","0.5122067928314209","0.4841064214706421","0.4841064214706421","0.4841064214706421"
"347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4729543626308441","0.4729543626308441","0.4729543626308441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348","","","","","","","0.5707407593727112","0.5707407593727112","0.5707407593727112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47866615653038025","0.47866615653038025","0.47866615653038025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4505573809146881","0.4505573809146881","0.4505573809146881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4051644504070282","0.4051644504070282","0.4051644504070282","","","","","","","","","","","","","","","","","","","0.45805221796035767","0.45805221796035767","0.45805221796035767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352","","","","0.5129745006561279","0.5129745006561279","0.5129745006561279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4662628173828125","0.4662628173828125","0.4662628173828125","","","","0.4383293092250824","0.4383293092250824","0.4383293092250824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354","","","","","","","","","","0.5048611760139465","0.5048611760139465","0.5048611760139465","0.5748704671859741","0.5748704671859741","0.5748704671859741","","","","","","","","","","0.5180708169937134","0.5180708169937134","0.5180708169937134","","","","","","","","","","","","","","","","","","","","","","","","","0.5233049392700195","0.5233049392700195","0.5233049392700195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49584847688674927","0.49584847688674927","0.49584847688674927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4573334753513336","0.4573334753513336","0.4573334753513336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43218451738357544","0.43218451738357544","0.43218451738357544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357","0.5328736901283264","0.5328736901283264","0.5328736901283264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41999760270118713","0.41999760270118713","0.41999760270118713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42461079359054565","0.42461079359054565","0.42461079359054565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359","","","","","","","","","","","","","","","","0.5219920873641968","0.5219920873641968","0.5219920873641968","0.4876289963722229","0.4876289963722229","0.4876289963722229","","","","","","","","","","0.4979993402957916","0.4979993402957916","0.4979993402957916","0.5233446955680847","0.5233446955680847","0.5233446955680847","0.44052115082740784","0.44052115082740784","0.44052115082740784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48566845059394836","0.48566845059394836","0.48566845059394836","","","","0.4752786159515381","0.4752786159515381","0.4752786159515381","0.43502968549728394","0.43502968549728394","0.43502968549728394","0.4729442894458771","0.4729442894458771","0.4729442894458771","0.49213847517967224","0.49213847517967224","0.49213847517967224","0.5306349396705627","0.5306349396705627","0.5306349396705627","0.5268442034721375","0.5268442034721375","0.5268442034721375","0.580517053604126","0.580517053604126","0.580517053604126","0.5116178393363953","0.5116178393363953","0.5116178393363953","0.4713265299797058","0.4713265299797058","0.4713265299797058","0.46610191464424133","0.46610191464424133","0.46610191464424133"
"360","","","","","","","","","","","","","","","","","","","","","","0.4702794551849365","0.4702794551849365","0.4702794551849365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361","","","","","","","0.5743979811668396","0.5743979811668396","0.5743979811668396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49065861105918884","0.49065861105918884","0.49065861105918884","0.49702346324920654","0.49702346324920654","0.49702346324920654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43791407346725464","0.43791407346725464","0.43791407346725464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43131184577941895","0.43131184577941895","0.43131184577941895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365","","","","0.5033026337623596","0.5033026337623596","0.5033026337623596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46810588240623474","0.46810588240623474","0.46810588240623474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367","","","","","","","","","","0.44811147451400757","0.44811147451400757","0.44811147451400757","","","","","","","","","","","","","0.5052891969680786","0.5052891969680786","0.5052891969680786","","","","","","","","","","","","","","","","","","","","","","","","","0.4671662747859955","0.4671662747859955","0.4671662747859955","","","","","","","","","","","","","","","","0.4339507520198822","0.4339507520198822","0.4339507520198822","","","","0.4658300280570984","0.4658300280570984","0.4658300280570984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368","","","","","","","","","","","","","0.5502427220344543","0.5502427220344543","0.5502427220344543","","","","","","","","","","","","","0.48048126697540283","0.48048126697540283","0.48048126697540283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41912469267845154","0.41912469267845154","0.41912469267845154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40023893117904663","0.40023893117904663","0.40023893117904663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371","0.4630165696144104","0.4630165696144104","0.4630165696144104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4408564269542694","0.4408564269542694","0.4408564269542694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4185468554496765","0.4185468554496765","0.4185468554496765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373","","","","","","","","","","","","","","","","0.48980093002319336","0.48980093002319336","0.48980093002319336","0.4784746468067169","0.4784746468067169","0.4784746468067169","","","","","","","","","","0.5049961805343628","0.5049961805343628","0.5049961805343628","0.49550268054008484","0.49550268054008484","0.49550268054008484","0.4378601610660553","0.4378601610660553","0.4378601610660553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42508435249328613","0.42508435249328613","0.42508435249328613","","","","0.45930221676826477","0.45930221676826477","0.45930221676826477","0.40567928552627563","0.40567928552627563","0.40567928552627563","0.480848103761673","0.480848103761673","0.480848103761673","0.4767436683177948","0.4767436683177948","0.4767436683177948","0.49104881286621094","0.49104881286621094","0.49104881286621094","0.5408322215080261","0.5408322215080261","0.5408322215080261","0.5132744908332825","0.5132744908332825","0.5132744908332825","0.5094818472862244","0.5094818472862244","0.5094818472862244","0.4815911650657654","0.4815911650657654","0.4815911650657654","0.48765769600868225","0.48765769600868225","0.48765769600868225"
"374","","","","","","","","","","","","","","","","","","","","","","0.4626312255859375","0.4626312255859375","0.4626312255859375","","","","","","","","","","","","","","","","","","","","","","0.4656728208065033","0.4656728208065033","0.4656728208065033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375","","","","","","","0.5636304020881653","0.5636304020881653","0.5636304020881653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4926091432571411","0.4926091432571411","0.4926091432571411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4588888883590698","0.4588888883590698","0.4588888883590698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41235584020614624","0.41235584020614624","0.41235584020614624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379","","","","0.5140752792358398","0.5140752792358398","0.5140752792358398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4575015902519226","0.4575015902519226","0.4575015902519226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46738940477371216","0.46738940477371216","0.46738940477371216","","","","","","","","","","","","","","","","0.4453822374343872","0.4453822374343872","0.4453822374343872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381","","","","","","","","","","0.4963020980358124","0.4963020980358124","0.4963020980358124","","","","","","","","","","","","","0.5043185353279114","0.5043185353279114","0.5043185353279114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42748236656188965","0.42748236656188965","0.42748236656188965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382","","","","","","","","","","","","","0.5973760485649109","0.5973760485649109","0.5973760485649109","","","","","","","","","","","","","0.4666820168495178","0.4666820168495178","0.4666820168495178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44297322630882263","0.44297322630882263","0.44297322630882263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4516962468624115","0.4516962468624115","0.4516962468624115","0.41701117157936096","0.41701117157936096","0.41701117157936096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385","0.46574684977531433","0.46574684977531433","0.46574684977531433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4600887596607208","0.4600887596607208","0.4600887596607208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
