"Step","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovr","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovr","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovr","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MIN","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovr__MAX","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovr","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovr","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovr","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MIN","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovr__MAX","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovr","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovr","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovr","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MIN","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovr__MAX"
"12","0.80256187915802","0.80256187915802","0.80256187915802","0.8392481803894043","0.8392481803894043","0.8392481803894043","0.8488165140151978","0.8488165140151978","0.8488165140151978","0.8496249914169312","0.8496249914169312","0.8496249914169312","","","","0.8562076687812805","0.8562076687812805","0.8562076687812805","0.8286535143852234","0.8286535143852234","0.8286535143852234","0.7855589389801025","0.7855589389801025","0.7855589389801025","0.8344405293464661","0.8344405293464661","0.8344405293464661","0.8317686319351196","0.8317686319351196","0.8317686319351196","0.8326910734176636","0.8326910734176636","0.8326910734176636","0.8551163673400879","0.8551163673400879","0.8551163673400879","0.8565101623535156","0.8565101623535156","0.8565101623535156","0.8617127537727356","0.8617127537727356","0.8617127537727356","","","","0.8374326825141907","0.8374326825141907","0.8374326825141907","0.8017424941062927","0.8017424941062927","0.8017424941062927","0.8461960554122925","0.8461960554122925","0.8461960554122925","0.8687003254890442","0.8687003254890442","0.8687003254890442","0.8664369583129883","0.8664369583129883","0.8664369583129883","","","","0.830191433429718","0.830191433429718","0.830191433429718","0.8336544036865234","0.8336544036865234","0.8336544036865234","0.8327832818031311","0.8327832818031311","0.8327832818031311","0.8119242787361145","0.8119242787361145","0.8119242787361145","","","","0.8574742674827576","0.8574742674827576","0.8574742674827576","0.8455212116241455","0.8455212116241455","0.8455212116241455","0.8626600503921509","0.8626600503921509","0.8626600503921509","0.8539154529571533","0.8539154529571533","0.8539154529571533","0.8318098783493042","0.8318098783493042","0.8318098783493042","0.8336253762245178","0.8336253762245178","0.8336253762245178","0.8411365151405334","0.8411365151405334","0.8411365151405334","0.7864884734153748","0.7864884734153748","0.7864884734153748","0.8440127372741699","0.8440127372741699","0.8440127372741699","0.8119538426399231","0.8119538426399231","0.8119538426399231"
"13","","","","","","","","","","","","","0.8167591691017151","0.8167591691017151","0.8167591691017151","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8110169768333435","0.8110169768333435","0.8110169768333435","","","","","","","","","","","","","","","","0.8605713844299316","0.8605713844299316","0.8605713844299316","","","","","","","","","","","","","0.8334980607032776","0.8334980607032776","0.8334980607032776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8327569365501404","0.8327569365501404","0.8327569365501404","","","","0.8693723082542419","0.8693723082542419","0.8693723082542419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","0.8578625917434692","0.8578625917434692","0.8578625917434692","0.8549420237541199","0.8549420237541199","0.8549420237541199","0.864328145980835","0.864328145980835","0.864328145980835","0.8619706034660339","0.8619706034660339","0.8619706034660339","","","","0.8456369042396545","0.8456369042396545","0.8456369042396545","0.8257282972335815","0.8257282972335815","0.8257282972335815","0.8341044187545776","0.8341044187545776","0.8341044187545776","0.8561626672744751","0.8561626672744751","0.8561626672744751","0.7807883620262146","0.7807883620262146","0.7807883620262146","0.8641047477722168","0.8641047477722168","0.8641047477722168","0.8269856572151184","0.8269856572151184","0.8269856572151184","0.8587350249290466","0.8587350249290466","0.8587350249290466","0.8283815383911133","0.8283815383911133","0.8283815383911133","","","","","","","0.8327403664588928","0.8327403664588928","0.8327403664588928","","","","0.8607332706451416","0.8607332706451416","0.8607332706451416","0.8680597543716431","0.8680597543716431","0.8680597543716431","","","","0.8496020436286926","0.8496020436286926","0.8496020436286926","0.8425187468528748","0.8425187468528748","0.8425187468528748","0.8780260682106018","0.8780260682106018","0.8780260682106018","0.8048387765884399","0.8048387765884399","0.8048387765884399","","","","0.8898546099662781","0.8898546099662781","0.8898546099662781","0.8554376363754272","0.8554376363754272","0.8554376363754272","0.8819946050643921","0.8819946050643921","0.8819946050643921","0.8747074007987976","0.8747074007987976","0.8747074007987976","0.8716774582862854","0.8716774582862854","0.8716774582862854","0.8537171483039856","0.8537171483039856","0.8537171483039856","0.8647576570510864","0.8647576570510864","0.8647576570510864","0.8538166284561157","0.8538166284561157","0.8538166284561157","0.8503220081329346","0.8503220081329346","0.8503220081329346","0.7923470735549927","0.7923470735549927","0.7923470735549927"
"27","","","","","","","","","","","","","0.8694120049476624","0.8694120049476624","0.8694120049476624","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8560531139373779","0.8560531139373779","0.8560531139373779","","","","","","","","","","","","","","","","0.8864124417304993","0.8864124417304993","0.8864124417304993","","","","","","","","","","","","","0.8502166271209717","0.8502166271209717","0.8502166271209717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8510982394218445","0.8510982394218445","0.8510982394218445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","","","","0.884358286857605","0.884358286857605","0.884358286857605","","","","0.888166069984436","0.888166069984436","0.888166069984436","","","","","","","","","","","","","0.8480424880981445","0.8480424880981445","0.8480424880981445","","","","","","","","","","","","","0.8004887104034424","0.8004887104034424","0.8004887104034424","","","","0.8003160357475281","0.8003160357475281","0.8003160357475281","","","","","","","","","","","","","","","","","","","","","","0.8683103919029236","0.8683103919029236","0.8683103919029236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","0.8747109770774841","0.8747109770774841","0.8747109770774841","","","","0.8637198805809021","0.8637198805809021","0.8637198805809021","","","","","","","0.8762797713279724","0.8762797713279724","0.8762797713279724","0.8436657190322876","0.8436657190322876","0.8436657190322876","0.8457314372062683","0.8457314372062683","0.8457314372062683","","","","0.8131577372550964","0.8131577372550964","0.8131577372550964","0.857762336730957","0.857762336730957","0.857762336730957","0.8692901134490967","0.8692901134490967","0.8692901134490967","0.8474169969558716","0.8474169969558716","0.8474169969558716","","","","","","","","","","0.8391254544258118","0.8391254544258118","0.8391254544258118","","","","0.8511793613433838","0.8511793613433838","0.8511793613433838","0.857635498046875","0.857635498046875","0.857635498046875","","","","0.833430290222168","0.833430290222168","0.833430290222168","0.847954273223877","0.847954273223877","0.847954273223877","","","","0.8422386050224304","0.8422386050224304","0.8422386050224304","","","","0.8508614897727966","0.8508614897727966","0.8508614897727966","0.8524706363677979","0.8524706363677979","0.8524706363677979","0.8788112998008728","0.8788112998008728","0.8788112998008728","0.8683508634567261","0.8683508634567261","0.8683508634567261","0.8590967655181885","0.8590967655181885","0.8590967655181885","0.8679845333099365","0.8679845333099365","0.8679845333099365","0.8684014081954956","0.8684014081954956","0.8684014081954956","0.8292992115020752","0.8292992115020752","0.8292992115020752","0.8631869554519653","0.8631869554519653","0.8631869554519653","0.8223620653152466","0.8223620653152466","0.8223620653152466"
"41","","","","","","","","","","","","","0.8791239261627197","0.8791239261627197","0.8791239261627197","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7933571934700012","0.7933571934700012","0.7933571934700012","","","","","","","","","","","","","","","","0.8441881537437439","0.8441881537437439","0.8441881537437439","","","","","","","","","","","","","0.851749062538147","0.851749062538147","0.851749062538147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8517556190490723","0.8517556190490723","0.8517556190490723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8392345905303955","0.8392345905303955","0.8392345905303955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
