"Step","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MIN","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovr__MAX","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MIN","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MIN","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovr__MAX"
"12","0.8423792719841003","0.8423792719841003","0.8423792719841003","0.8701421618461609","0.8701421618461609","0.8701421618461609","0.902061402797699","0.902061402797699","0.902061402797699","0.8911229968070984","0.8911229968070984","0.8911229968070984","","","","0.8524861335754395","0.8524861335754395","0.8524861335754395","0.8491649627685547","0.8491649627685547","0.8491649627685547","0.8341584205627441","0.8341584205627441","0.8341584205627441","0.8069544434547424","0.8069544434547424","0.8069544434547424","0.8716802597045898","0.8716802597045898","0.8716802597045898","0.8666036128997803","0.8666036128997803","0.8666036128997803","0.8534504175186157","0.8534504175186157","0.8534504175186157","0.8491982817649841","0.8491982817649841","0.8491982817649841","0.8638529777526855","0.8638529777526855","0.8638529777526855","","","","0.8879762291908264","0.8879762291908264","0.8879762291908264","0.8623561859130859","0.8623561859130859","0.8623561859130859","0.830371618270874","0.830371618270874","0.830371618270874","0.8725418448448181","0.8725418448448181","0.8725418448448181","0.8873291015625","0.8873291015625","0.8873291015625","","","","0.8923333287239075","0.8923333287239075","0.8923333287239075","0.8842964172363281","0.8842964172363281","0.8842964172363281","0.8968931436538696","0.8968931436538696","0.8968931436538696","0.85141921043396","0.85141921043396","0.85141921043396","","","","0.8732052445411682","0.8732052445411682","0.8732052445411682","0.8805761337280273","0.8805761337280273","0.8805761337280273","0.8898516893386841","0.8898516893386841","0.8898516893386841","0.8918071985244751","0.8918071985244751","0.8918071985244751","0.8877384066581726","0.8877384066581726","0.8877384066581726","0.8939582109451294","0.8939582109451294","0.8939582109451294","0.8867151141166687","0.8867151141166687","0.8867151141166687","0.813962996006012","0.813962996006012","0.813962996006012","0.8436318635940552","0.8436318635940552","0.8436318635940552","0.8597437143325806","0.8597437143325806","0.8597437143325806"
"13","","","","","","","","","","","","","0.8878765106201172","0.8878765106201172","0.8878765106201172","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8172008395195007","0.8172008395195007","0.8172008395195007","","","","","","","","","","","","","","","","0.9066758751869202","0.9066758751869202","0.9066758751869202","","","","","","","","","","","","","0.8787842988967896","0.8787842988967896","0.8787842988967896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8671561479568481","0.8671561479568481","0.8671561479568481","","","","0.8839487433433533","0.8839487433433533","0.8839487433433533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","0.8740079402923584","0.8740079402923584","0.8740079402923584","0.8811858296394348","0.8811858296394348","0.8811858296394348","0.8896846175193787","0.8896846175193787","0.8896846175193787","0.9030433297157288","0.9030433297157288","0.9030433297157288","","","","0.8550106287002563","0.8550106287002563","0.8550106287002563","0.8691710233688354","0.8691710233688354","0.8691710233688354","0.8255356550216675","0.8255356550216675","0.8255356550216675","0.8864046931266785","0.8864046931266785","0.8864046931266785","0.7842275500297546","0.7842275500297546","0.7842275500297546","0.8627740740776062","0.8627740740776062","0.8627740740776062","0.8658204674720764","0.8658204674720764","0.8658204674720764","0.8637421131134033","0.8637421131134033","0.8637421131134033","0.8384660482406616","0.8384660482406616","0.8384660482406616","","","","","","","0.8688563108444214","0.8688563108444214","0.8688563108444214","","","","0.8748883605003357","0.8748883605003357","0.8748883605003357","0.8922384977340698","0.8922384977340698","0.8922384977340698","","","","0.8732553124427795","0.8732553124427795","0.8732553124427795","0.8926547169685364","0.8926547169685364","0.8926547169685364","0.8946214318275452","0.8946214318275452","0.8946214318275452","0.8285332918167114","0.8285332918167114","0.8285332918167114","","","","0.8818855285644531","0.8818855285644531","0.8818855285644531","0.8652482032775879","0.8652482032775879","0.8652482032775879","0.8853160738945007","0.8853160738945007","0.8853160738945007","0.8863919973373413","0.8863919973373413","0.8863919973373413","0.8923819661140442","0.8923819661140442","0.8923819661140442","0.891849935054779","0.891849935054779","0.891849935054779","0.902531087398529","0.902531087398529","0.902531087398529","0.8671636581420898","0.8671636581420898","0.8671636581420898","0.8486619591712952","0.8486619591712952","0.8486619591712952","0.8294262290000916","0.8294262290000916","0.8294262290000916"
"27","","","","","","","","","","","","","0.8818443417549133","0.8818443417549133","0.8818443417549133","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8609118461608887","0.8609118461608887","0.8609118461608887","","","","","","","","","","","","","","","","0.8931958675384521","0.8931958675384521","0.8931958675384521","","","","","","","","","","","","","0.8775026798248291","0.8775026798248291","0.8775026798248291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8352705836296082","0.8352705836296082","0.8352705836296082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","","","","0.8944084048271179","0.8944084048271179","0.8944084048271179","","","","0.8859539031982422","0.8859539031982422","0.8859539031982422","","","","","","","","","","","","","0.8622119426727295","0.8622119426727295","0.8622119426727295","","","","","","","","","","","","","0.8242636919021606","0.8242636919021606","0.8242636919021606","","","","0.8271615505218506","0.8271615505218506","0.8271615505218506","","","","","","","","","","","","","","","","","","","","","","0.8953393697738647","0.8953393697738647","0.8953393697738647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","0.8695476055145264","0.8695476055145264","0.8695476055145264","","","","0.8928488492965698","0.8928488492965698","0.8928488492965698","","","","","","","0.888565182685852","0.888565182685852","0.888565182685852","0.8701124787330627","0.8701124787330627","0.8701124787330627","0.8749483823776245","0.8749483823776245","0.8749483823776245","","","","0.7795688509941101","0.7795688509941101","0.7795688509941101","0.8669796586036682","0.8669796586036682","0.8669796586036682","0.8643426895141602","0.8643426895141602","0.8643426895141602","0.8546780943870544","0.8546780943870544","0.8546780943870544","","","","","","","","","","0.8902468085289001","0.8902468085289001","0.8902468085289001","","","","0.8620389103889465","0.8620389103889465","0.8620389103889465","0.8740828037261963","0.8740828037261963","0.8740828037261963","","","","0.8748478293418884","0.8748478293418884","0.8748478293418884","0.8687416315078735","0.8687416315078735","0.8687416315078735","","","","0.8694632053375244","0.8694632053375244","0.8694632053375244","","","","0.8791635036468506","0.8791635036468506","0.8791635036468506","0.8689472079277039","0.8689472079277039","0.8689472079277039","0.8868233561515808","0.8868233561515808","0.8868233561515808","0.8864027261734009","0.8864027261734009","0.8864027261734009","0.8932782411575317","0.8932782411575317","0.8932782411575317","0.903032124042511","0.903032124042511","0.903032124042511","0.9089143872261047","0.9089143872261047","0.9089143872261047","0.8564649820327759","0.8564649820327759","0.8564649820327759","0.8433843851089478","0.8433843851089478","0.8433843851089478","0.8536548614501953","0.8536548614501953","0.8536548614501953"
"41","","","","","","","","","","","","","0.8800994753837585","0.8800994753837585","0.8800994753837585","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.803418755531311","0.803418755531311","0.803418755531311","","","","","","","","","","","","","","","","0.8739681243896484","0.8739681243896484","0.8739681243896484","","","","","","","","","","","","","0.8621788620948792","0.8621788620948792","0.8621788620948792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8231558799743652","0.8231558799743652","0.8231558799743652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.844231128692627","0.844231128692627","0.844231128692627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
