"Step","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","mlstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","mlstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","mlstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","mlstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","mlstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","mlstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","m+slstm_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","m+slstm_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","m+slstm_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","m+slstm_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","m+slstm_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","m+slstm_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovo","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","biot_9sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovo","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","biot_7sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovo","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MIN","biot_5sec_sl_default_3 - test/epoch_auroc_macro_ovo__MAX","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovo","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","biot_9sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovo","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","biot_7sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovo","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MIN","biot_5sec_sl_default_2 - test/epoch_auroc_macro_ovo__MAX","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","m+slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","m+slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","m+slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovo","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","biot_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovo","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","biot_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovo","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","biot_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","slstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","slstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","slstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","mlstm_9sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","mlstm_7sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MIN","mlstm_5sec_sl_default_1 - test/epoch_auroc_macro_ovo__MAX"
"12","0.7592011094093323","0.7592011094093323","0.7592011094093323","0.7932428121566772","0.7932428121566772","0.7932428121566772","0.7870255708694458","0.7870255708694458","0.7870255708694458","0.7922183275222778","0.7922183275222778","0.7922183275222778","","","","0.7997938394546509","0.7997938394546509","0.7997938394546509","0.7839674949645996","0.7839674949645996","0.7839674949645996","0.7515503168106079","0.7515503168106079","0.7515503168106079","0.7932019829750061","0.7932019829750061","0.7932019829750061","0.7954154014587402","0.7954154014587402","0.7954154014587402","0.7929452061653137","0.7929452061653137","0.7929452061653137","0.7985983490943909","0.7985983490943909","0.7985983490943909","0.8055742979049683","0.8055742979049683","0.8055742979049683","0.825434684753418","0.825434684753418","0.825434684753418","","","","0.7850658297538757","0.7850658297538757","0.7850658297538757","0.7449613213539124","0.7449613213539124","0.7449613213539124","0.7894983887672424","0.7894983887672424","0.7894983887672424","0.8222906589508057","0.8222906589508057","0.8222906589508057","0.8182785511016846","0.8182785511016846","0.8182785511016846","","","","0.7837365865707397","0.7837365865707397","0.7837365865707397","0.769575834274292","0.769575834274292","0.769575834274292","0.7940026521682739","0.7940026521682739","0.7940026521682739","0.7631421089172363","0.7631421089172363","0.7631421089172363","","","","0.8214320540428162","0.8214320540428162","0.8214320540428162","0.8009742498397827","0.8009742498397827","0.8009742498397827","0.8168456554412842","0.8168456554412842","0.8168456554412842","0.8061556816101074","0.8061556816101074","0.8061556816101074","0.7787621021270752","0.7787621021270752","0.7787621021270752","0.7855005264282227","0.7855005264282227","0.7855005264282227","0.7834844589233398","0.7834844589233398","0.7834844589233398","0.7252044081687927","0.7252044081687927","0.7252044081687927","0.8042603731155396","0.8042603731155396","0.8042603731155396","0.7648447155952454","0.7648447155952454","0.7648447155952454"
"13","","","","","","","","","","","","","0.7651838064193726","0.7651838064193726","0.7651838064193726","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7801860570907593","0.7801860570907593","0.7801860570907593","","","","","","","","","","","","","","","","0.8077867031097412","0.8077867031097412","0.8077867031097412","","","","","","","","","","","","","0.7830307483673096","0.7830307483673096","0.7830307483673096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7749252319335938","0.7749252319335938","0.7749252319335938","","","","0.8106374144554138","0.8106374144554138","0.8106374144554138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","0.7953276038169861","0.7953276038169861","0.7953276038169861","0.7966037392616272","0.7966037392616272","0.7966037392616272","0.8080739974975586","0.8080739974975586","0.8080739974975586","0.8117424249649048","0.8117424249649048","0.8117424249649048","","","","0.7917401194572449","0.7917401194572449","0.7917401194572449","0.7611634731292725","0.7611634731292725","0.7611634731292725","0.7935898303985596","0.7935898303985596","0.7935898303985596","0.8143649697303772","0.8143649697303772","0.8143649697303772","0.7378858923912048","0.7378858923912048","0.7378858923912048","0.8269474506378174","0.8269474506378174","0.8269474506378174","0.7810630202293396","0.7810630202293396","0.7810630202293396","0.8067368268966675","0.8067368268966675","0.8067368268966675","0.7723599076271057","0.7723599076271057","0.7723599076271057","","","","","","","0.7816623449325562","0.7816623449325562","0.7816623449325562","","","","0.8193150162696838","0.8193150162696838","0.8193150162696838","0.8321404457092285","0.8321404457092285","0.8321404457092285","","","","0.7999823093414307","0.7999823093414307","0.7999823093414307","0.7996063828468323","0.7996063828468323","0.7996063828468323","0.8310225605964661","0.8310225605964661","0.8310225605964661","0.7584947943687439","0.7584947943687439","0.7584947943687439","","","","0.8469314575195312","0.8469314575195312","0.8469314575195312","0.8221606612205505","0.8221606612205505","0.8221606612205505","0.8408316969871521","0.8408316969871521","0.8408316969871521","0.847301721572876","0.847301721572876","0.847301721572876","0.8240106701850891","0.8240106701850891","0.8240106701850891","0.808123767375946","0.808123767375946","0.808123767375946","0.8208126425743103","0.8208126425743103","0.8208126425743103","0.821033239364624","0.821033239364624","0.821033239364624","0.8003716468811035","0.8003716468811035","0.8003716468811035","0.7632341980934143","0.7632341980934143","0.7632341980934143"
"27","","","","","","","","","","","","","0.8121493458747864","0.8121493458747864","0.8121493458747864","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.813461184501648","0.813461184501648","0.813461184501648","","","","","","","","","","","","","","","","0.8550170063972473","0.8550170063972473","0.8550170063972473","","","","","","","","","","","","","0.8015891313552856","0.8015891313552856","0.8015891313552856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7930119037628174","0.7930119037628174","0.7930119037628174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","","","","0.8421496748924255","0.8421496748924255","0.8421496748924255","","","","0.8380566239356995","0.8380566239356995","0.8380566239356995","","","","","","","","","","","","","0.8052644729614258","0.8052644729614258","0.8052644729614258","","","","","","","","","","","","","0.7467557787895203","0.7467557787895203","0.7467557787895203","","","","0.7643726468086243","0.7643726468086243","0.7643726468086243","","","","","","","","","","","","","","","","","","","","","","0.8266762495040894","0.8266762495040894","0.8266762495040894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","0.8272271752357483","0.8272271752357483","0.8272271752357483","","","","0.8230999112129211","0.8230999112129211","0.8230999112129211","","","","","","","0.8367500901222229","0.8367500901222229","0.8367500901222229","0.7867311239242554","0.7867311239242554","0.7867311239242554","0.7880607843399048","0.7880607843399048","0.7880607843399048","","","","0.7751474976539612","0.7751474976539612","0.7751474976539612","0.8012312054634094","0.8012312054634094","0.8012312054634094","0.827690601348877","0.827690601348877","0.827690601348877","0.8020533323287964","0.8020533323287964","0.8020533323287964","","","","","","","","","","0.7974997162818909","0.7974997162818909","0.7974997162818909","","","","0.7983525991439819","0.7983525991439819","0.7983525991439819","0.8202357888221741","0.8202357888221741","0.8202357888221741","","","","0.7925435304641724","0.7925435304641724","0.7925435304641724","0.8048549890518188","0.8048549890518188","0.8048549890518188","","","","0.7729070782661438","0.7729070782661438","0.7729070782661438","","","","0.8033155202865601","0.8033155202865601","0.8033155202865601","0.8058593273162842","0.8058593273162842","0.8058593273162842","0.8429252505302429","0.8429252505302429","0.8429252505302429","0.8348141312599182","0.8348141312599182","0.8348141312599182","0.8148029446601868","0.8148029446601868","0.8148029446601868","0.8140156865119934","0.8140156865119934","0.8140156865119934","0.8149643540382385","0.8149643540382385","0.8149643540382385","0.7904066443443298","0.7904066443443298","0.7904066443443298","0.8321625590324402","0.8321625590324402","0.8321625590324402","0.7858295440673828","0.7858295440673828","0.7858295440673828"
"41","","","","","","","","","","","","","0.8368774652481079","0.8368774652481079","0.8368774652481079","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.751773476600647","0.751773476600647","0.751773476600647","","","","","","","","","","","","","","","","0.8089326620101929","0.8089326620101929","0.8089326620101929","","","","","","","","","","","","","0.804912805557251","0.804912805557251","0.804912805557251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8009008765220642","0.8009008765220642","0.8009008765220642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8000532388687134","0.8000532388687134","0.8000532388687134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
