"Step","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","mlstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","mlstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","mlstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","mlstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","mlstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","mlstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","biot_9sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","biot_7sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MIN","biot_5sec_sl_default_3 - test/epoch_auroc_weighted_ovo__MAX","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","biot_9sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","biot_7sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MIN","biot_5sec_sl_default_2 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","m+slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","biot_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","biot_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","biot_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","slstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","slstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","slstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","mlstm_9sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","mlstm_7sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MIN","mlstm_5sec_sl_default_1 - test/epoch_auroc_weighted_ovo__MAX"
"12","0.8003760576248169","0.8003760576248169","0.8003760576248169","0.8382448554039001","0.8382448554039001","0.8382448554039001","0.8490883111953735","0.8490883111953735","0.8490883111953735","0.8430123329162598","0.8430123329162598","0.8430123329162598","","","","0.8419782519340515","0.8419782519340515","0.8419782519340515","0.8258033394813538","0.8258033394813538","0.8258033394813538","0.791450560092926","0.791450560092926","0.791450560092926","0.8182951211929321","0.8182951211929321","0.8182951211929321","0.8312100172042847","0.8312100172042847","0.8312100172042847","0.8324217796325684","0.8324217796325684","0.8324217796325684","0.8424707651138306","0.8424707651138306","0.8424707651138306","0.8405058979988098","0.8405058979988098","0.8405058979988098","0.8483210802078247","0.8483210802078247","0.8483210802078247","","","","0.8385966420173645","0.8385966420173645","0.8385966420173645","0.8067687749862671","0.8067687749862671","0.8067687749862671","0.8319688439369202","0.8319688439369202","0.8319688439369202","0.8488139510154724","0.8488139510154724","0.8488139510154724","0.8517418503761292","0.8517418503761292","0.8517418503761292","","","","0.8316669464111328","0.8316669464111328","0.8316669464111328","0.8233695030212402","0.8233695030212402","0.8233695030212402","0.8399485945701599","0.8399485945701599","0.8399485945701599","0.8147704005241394","0.8147704005241394","0.8147704005241394","","","","0.8546047806739807","0.8546047806739807","0.8546047806739807","0.8361356258392334","0.8361356258392334","0.8361356258392334","0.8528652191162109","0.8528652191162109","0.8528652191162109","0.849324643611908","0.849324643611908","0.849324643611908","0.8357449173927307","0.8357449173927307","0.8357449173927307","0.8393340706825256","0.8393340706825256","0.8393340706825256","0.8395000100135803","0.8395000100135803","0.8395000100135803","0.7833505868911743","0.7833505868911743","0.7833505868911743","0.8344292044639587","0.8344292044639587","0.8344292044639587","0.8167647123336792","0.8167647123336792","0.8167647123336792"
"13","","","","","","","","","","","","","0.8232946991920471","0.8232946991920471","0.8232946991920471","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8086430430412292","0.8086430430412292","0.8086430430412292","","","","","","","","","","","","","","","","0.8558133244514465","0.8558133244514465","0.8558133244514465","","","","","","","","","","","","","0.8347768783569336","0.8347768783569336","0.8347768783569336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8272960782051086","0.8272960782051086","0.8272960782051086","","","","0.8566119074821472","0.8566119074821472","0.8566119074821472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","0.8481264114379883","0.8481264114379883","0.8481264114379883","0.8520244359970093","0.8520244359970093","0.8520244359970093","0.8590894937515259","0.8590894937515259","0.8590894937515259","0.860450804233551","0.860450804233551","0.860450804233551","","","","0.8371152281761169","0.8371152281761169","0.8371152281761169","0.8247654438018799","0.8247654438018799","0.8247654438018799","0.8192757368087769","0.8192757368087769","0.8192757368087769","0.8549268245697021","0.8549268245697021","0.8549268245697021","0.7737035751342773","0.7737035751342773","0.7737035751342773","0.8530148267745972","0.8530148267745972","0.8530148267745972","0.8297415971755981","0.8297415971755981","0.8297415971755981","0.8424339890480042","0.8424339890480042","0.8424339890480042","0.8154165148735046","0.8154165148735046","0.8154165148735046","","","","","","","0.8289968967437744","0.8289968967437744","0.8289968967437744","","","","0.8525312542915344","0.8525312542915344","0.8525312542915344","0.8557835817337036","0.8557835817337036","0.8557835817337036","","","","0.8365917205810547","0.8365917205810547","0.8365917205810547","0.8392983675003052","0.8392983675003052","0.8392983675003052","0.865540087223053","0.865540087223053","0.865540087223053","0.8048354387283325","0.8048354387283325","0.8048354387283325","","","","0.8744612336158752","0.8744612336158752","0.8744612336158752","0.8383408188819885","0.8383408188819885","0.8383408188819885","0.8611935973167419","0.8611935973167419","0.8611935973167419","0.8614326119422913","0.8614326119422913","0.8614326119422913","0.8634451627731323","0.8634451627731323","0.8634451627731323","0.8525593876838684","0.8525593876838684","0.8525593876838684","0.8626542091369629","0.8626542091369629","0.8626542091369629","0.8433771133422852","0.8433771133422852","0.8433771133422852","0.83753901720047","0.83753901720047","0.83753901720047","0.8018088936805725","0.8018088936805725","0.8018088936805725"
"27","","","","","","","","","","","","","0.8575785160064697","0.8575785160064697","0.8575785160064697","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8444081544876099","0.8444081544876099","0.8444081544876099","","","","","","","","","","","","","","","","0.8717094659805298","0.8717094659805298","0.8717094659805298","","","","","","","","","","","","","0.8461584448814392","0.8461584448814392","0.8461584448814392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8332052826881409","0.8332052826881409","0.8332052826881409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","","","","0.873784601688385","0.873784601688385","0.873784601688385","","","","0.8793037533760071","0.8793037533760071","0.8793037533760071","","","","","","","","","","","","","0.8428376317024231","0.8428376317024231","0.8428376317024231","","","","","","","","","","","","","0.7927571535110474","0.7927571535110474","0.7927571535110474","","","","0.8013310432434082","0.8013310432434082","0.8013310432434082","","","","","","","","","","","","","","","","","","","","","","0.8600829839706421","0.8600829839706421","0.8600829839706421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","0.8648891448974609","0.8648891448974609","0.8648891448974609","","","","0.8629770278930664","0.8629770278930664","0.8629770278930664","","","","","","","0.8667883276939392","0.8667883276939392","0.8667883276939392","0.8384347558021545","0.8384347558021545","0.8384347558021545","0.8398773074150085","0.8398773074150085","0.8398773074150085","","","","0.7943078875541687","0.7943078875541687","0.7943078875541687","0.8447256684303284","0.8447256684303284","0.8447256684303284","0.8589345216751099","0.8589345216751099","0.8589345216751099","0.8372257947921753","0.8372257947921753","0.8372257947921753","","","","","","","","","","0.8429672122001648","0.8429672122001648","0.8429672122001648","","","","0.8330187201499939","0.8330187201499939","0.8330187201499939","0.8452098369598389","0.8452098369598389","0.8452098369598389","","","","0.8313106298446655","0.8313106298446655","0.8313106298446655","0.835303783416748","0.835303783416748","0.835303783416748","","","","0.8397732973098755","0.8397732973098755","0.8397732973098755","","","","0.8492344617843628","0.8492344617843628","0.8492344617843628","0.8404807448387146","0.8404807448387146","0.8404807448387146","0.8695877194404602","0.8695877194404602","0.8695877194404602","0.8590701818466187","0.8590701818466187","0.8590701818466187","0.8619837760925293","0.8619837760925293","0.8619837760925293","0.8676449060440063","0.8676449060440063","0.8676449060440063","0.8682786226272583","0.8682786226272583","0.8682786226272583","0.8275867104530334","0.8275867104530334","0.8275867104530334","0.8525266051292419","0.8525266051292419","0.8525266051292419","0.8246448636054993","0.8246448636054993","0.8246448636054993"
"41","","","","","","","","","","","","","0.868804931640625","0.868804931640625","0.868804931640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7863844633102417","0.7863844633102417","0.7863844633102417","","","","","","","","","","","","","","","","0.8455876111984253","0.8455876111984253","0.8455876111984253","","","","","","","","","","","","","0.8438988327980042","0.8438988327980042","0.8438988327980042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8339084386825562","0.8339084386825562","0.8339084386825562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83310467004776","0.83310467004776","0.83310467004776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
