"Step","slstm_9sec_sl_default_3 - test/epoch_f1","slstm_9sec_sl_default_3 - test/epoch_f1__MIN","slstm_9sec_sl_default_3 - test/epoch_f1__MAX","slstm_7sec_sl_default_3 - test/epoch_f1","slstm_7sec_sl_default_3 - test/epoch_f1__MIN","slstm_7sec_sl_default_3 - test/epoch_f1__MAX","slstm_5sec_sl_default_3 - test/epoch_f1","slstm_5sec_sl_default_3 - test/epoch_f1__MIN","slstm_5sec_sl_default_3 - test/epoch_f1__MAX","slstm_9sec_sl_default_2 - test/epoch_f1","slstm_9sec_sl_default_2 - test/epoch_f1__MIN","slstm_9sec_sl_default_2 - test/epoch_f1__MAX","slstm_7sec_sl_default_2 - test/epoch_f1","slstm_7sec_sl_default_2 - test/epoch_f1__MIN","slstm_7sec_sl_default_2 - test/epoch_f1__MAX","slstm_5sec_sl_default_2 - test/epoch_f1","slstm_5sec_sl_default_2 - test/epoch_f1__MIN","slstm_5sec_sl_default_2 - test/epoch_f1__MAX","mlstm_9sec_sl_default_3 - test/epoch_f1","mlstm_9sec_sl_default_3 - test/epoch_f1__MIN","mlstm_9sec_sl_default_3 - test/epoch_f1__MAX","mlstm_7sec_sl_default_3 - test/epoch_f1","mlstm_7sec_sl_default_3 - test/epoch_f1__MIN","mlstm_7sec_sl_default_3 - test/epoch_f1__MAX","mlstm_5sec_sl_default_3 - test/epoch_f1","mlstm_5sec_sl_default_3 - test/epoch_f1__MIN","mlstm_5sec_sl_default_3 - test/epoch_f1__MAX","mlstm_9sec_sl_default_2 - test/epoch_f1","mlstm_9sec_sl_default_2 - test/epoch_f1__MIN","mlstm_9sec_sl_default_2 - test/epoch_f1__MAX","mlstm_7sec_sl_default_2 - test/epoch_f1","mlstm_7sec_sl_default_2 - test/epoch_f1__MIN","mlstm_7sec_sl_default_2 - test/epoch_f1__MAX","mlstm_5sec_sl_default_2 - test/epoch_f1","mlstm_5sec_sl_default_2 - test/epoch_f1__MIN","mlstm_5sec_sl_default_2 - test/epoch_f1__MAX","m+slstm_9sec_sl_default_3 - test/epoch_f1","m+slstm_9sec_sl_default_3 - test/epoch_f1__MIN","m+slstm_9sec_sl_default_3 - test/epoch_f1__MAX","m+slstm_7sec_sl_default_3 - test/epoch_f1","m+slstm_7sec_sl_default_3 - test/epoch_f1__MIN","m+slstm_7sec_sl_default_3 - test/epoch_f1__MAX","m+slstm_9sec_sl_default_2 - test/epoch_f1","m+slstm_9sec_sl_default_2 - test/epoch_f1__MIN","m+slstm_9sec_sl_default_2 - test/epoch_f1__MAX","m+slstm_7sec_sl_default_2 - test/epoch_f1","m+slstm_7sec_sl_default_2 - test/epoch_f1__MIN","m+slstm_7sec_sl_default_2 - test/epoch_f1__MAX","m+slstm_5sec_sl_default_3 - test/epoch_f1","m+slstm_5sec_sl_default_3 - test/epoch_f1__MIN","m+slstm_5sec_sl_default_3 - test/epoch_f1__MAX","m+slstm_5sec_sl_default_2 - test/epoch_f1","m+slstm_5sec_sl_default_2 - test/epoch_f1__MIN","m+slstm_5sec_sl_default_2 - test/epoch_f1__MAX","biot_9sec_sl_default_3 - test/epoch_f1","biot_9sec_sl_default_3 - test/epoch_f1__MIN","biot_9sec_sl_default_3 - test/epoch_f1__MAX","biot_7sec_sl_default_3 - test/epoch_f1","biot_7sec_sl_default_3 - test/epoch_f1__MIN","biot_7sec_sl_default_3 - test/epoch_f1__MAX","biot_5sec_sl_default_3 - test/epoch_f1","biot_5sec_sl_default_3 - test/epoch_f1__MIN","biot_5sec_sl_default_3 - test/epoch_f1__MAX","biot_9sec_sl_default_2 - test/epoch_f1","biot_9sec_sl_default_2 - test/epoch_f1__MIN","biot_9sec_sl_default_2 - test/epoch_f1__MAX","biot_7sec_sl_default_2 - test/epoch_f1","biot_7sec_sl_default_2 - test/epoch_f1__MIN","biot_7sec_sl_default_2 - test/epoch_f1__MAX","biot_5sec_sl_default_2 - test/epoch_f1","biot_5sec_sl_default_2 - test/epoch_f1__MIN","biot_5sec_sl_default_2 - test/epoch_f1__MAX","m+slstm_9sec_sl_default_1 - test/epoch_f1","m+slstm_9sec_sl_default_1 - test/epoch_f1__MIN","m+slstm_9sec_sl_default_1 - test/epoch_f1__MAX","m+slstm_7sec_sl_default_1 - test/epoch_f1","m+slstm_7sec_sl_default_1 - test/epoch_f1__MIN","m+slstm_7sec_sl_default_1 - test/epoch_f1__MAX","m+slstm_5sec_sl_default_1 - test/epoch_f1","m+slstm_5sec_sl_default_1 - test/epoch_f1__MIN","m+slstm_5sec_sl_default_1 - test/epoch_f1__MAX","biot_9sec_sl_default_1 - test/epoch_f1","biot_9sec_sl_default_1 - test/epoch_f1__MIN","biot_9sec_sl_default_1 - test/epoch_f1__MAX","biot_7sec_sl_default_1 - test/epoch_f1","biot_7sec_sl_default_1 - test/epoch_f1__MIN","biot_7sec_sl_default_1 - test/epoch_f1__MAX","biot_5sec_sl_default_1 - test/epoch_f1","biot_5sec_sl_default_1 - test/epoch_f1__MIN","biot_5sec_sl_default_1 - test/epoch_f1__MAX","slstm_9sec_sl_default_1 - test/epoch_f1","slstm_9sec_sl_default_1 - test/epoch_f1__MIN","slstm_9sec_sl_default_1 - test/epoch_f1__MAX","slstm_7sec_sl_default_1 - test/epoch_f1","slstm_7sec_sl_default_1 - test/epoch_f1__MIN","slstm_7sec_sl_default_1 - test/epoch_f1__MAX","slstm_5sec_sl_default_1 - test/epoch_f1","slstm_5sec_sl_default_1 - test/epoch_f1__MIN","slstm_5sec_sl_default_1 - test/epoch_f1__MAX","mlstm_9sec_sl_default_1 - test/epoch_f1","mlstm_9sec_sl_default_1 - test/epoch_f1__MIN","mlstm_9sec_sl_default_1 - test/epoch_f1__MAX","mlstm_7sec_sl_default_1 - test/epoch_f1","mlstm_7sec_sl_default_1 - test/epoch_f1__MIN","mlstm_7sec_sl_default_1 - test/epoch_f1__MAX","mlstm_5sec_sl_default_1 - test/epoch_f1","mlstm_5sec_sl_default_1 - test/epoch_f1__MIN","mlstm_5sec_sl_default_1 - test/epoch_f1__MAX"
"275","0.756665825843811","0.756665825843811","0.756665825843811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6813245415687561","0.6813245415687561","0.6813245415687561","","","","","","","","","","","","","0.7164139747619629","0.7164139747619629","0.7164139747619629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276","","","","","","","","","","","","","","","","0.7480136752128601","0.7480136752128601","0.7480136752128601","0.7414063215255737","0.7414063215255737","0.7414063215255737","","","","","","","","","","0.7385729551315308","0.7385729551315308","0.7385729551315308","0.7104676961898804","0.7104676961898804","0.7104676961898804","0.6860694885253906","0.6860694885253906","0.6860694885253906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.743073046207428","0.743073046207428","0.743073046207428","","","","0.7190878391265869","0.7190878391265869","0.7190878391265869","0.6818808913230896","0.6818808913230896","0.6818808913230896","0.7332900762557983","0.7332900762557983","0.7332900762557983","0.6812668442726135","0.6812668442726135","0.6812668442726135","0.7471951842308044","0.7471951842308044","0.7471951842308044","0.7494239211082458","0.7494239211082458","0.7494239211082458","0.7284332513809204","0.7284332513809204","0.7284332513809204","0.7503697276115417","0.7503697276115417","0.7503697276115417","0.6797808408737183","0.6797808408737183","0.6797808408737183","0.7306733131408691","0.7306733131408691","0.7306733131408691"
"277","","","","","","","","","","","","","","","","","","","","","","0.6563177108764648","0.6563177108764648","0.6563177108764648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278","","","","","","","0.7455032467842102","0.7455032467842102","0.7455032467842102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7569974064826965","0.7569974064826965","0.7569974064826965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.701772153377533","0.701772153377533","0.701772153377533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.717920184135437","0.717920184135437","0.717920184135437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7013667821884155","0.7013667821884155","0.7013667821884155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7258415818214417","0.7258415818214417","0.7258415818214417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283","","","","","","","","","","","","","0.7404313087463379","0.7404313087463379","0.7404313087463379","","","","","","","","","","","","","","","","","","","","","","","","","0.6634071469306946","0.6634071469306946","0.6634071469306946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284","","","","0.7316900491714478","0.7316900491714478","0.7316900491714478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285","","","","","","","","","","0.7578897476196289","0.7578897476196289","0.7578897476196289","","","","","","","","","","","","","0.7297350168228149","0.7297350168228149","0.7297350168228149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7363774180412292","0.7363774180412292","0.7363774180412292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7162442207336426","0.7162442207336426","0.7162442207336426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6899636387825012","0.6899636387825012","0.6899636387825012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6953768730163574","0.6953768730163574","0.6953768730163574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288","0.7267921566963196","0.7267921566963196","0.7267921566963196","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.705504298210144","0.705504298210144","0.705504298210144","","","","0.6776298880577087","0.6776298880577087","0.6776298880577087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6816967725753784","0.6816967725753784","0.6816967725753784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290","","","","","","","","","","","","","","","","0.7326771020889282","0.7326771020889282","0.7326771020889282","0.7261980175971985","0.7261980175971985","0.7261980175971985","0.7122004628181458","0.7122004628181458","0.7122004628181458","","","","","","","0.7328145503997803","0.7328145503997803","0.7328145503997803","0.6961057782173157","0.6961057782173157","0.6961057782173157","0.6638145446777344","0.6638145446777344","0.6638145446777344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6770977973937988","0.6770977973937988","0.6770977973937988","","","","0.6965645551681519","0.6965645551681519","0.6965645551681519","0.7003979682922363","0.7003979682922363","0.7003979682922363","0.7344409227371216","0.7344409227371216","0.7344409227371216","0.7398952841758728","0.7398952841758728","0.7398952841758728","0.7718716859817505","0.7718716859817505","0.7718716859817505","0.7435610890388489","0.7435610890388489","0.7435610890388489","0.7386008501052856","0.7386008501052856","0.7386008501052856","0.70946204662323","0.70946204662323","0.70946204662323","0.6792804598808289","0.6792804598808289","0.6792804598808289","0.7121316194534302","0.7121316194534302","0.7121316194534302"
"292","","","","","","","0.7848462462425232","0.7848462462425232","0.7848462462425232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6938072443008423","0.6938072443008423","0.6938072443008423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7094708681106567","0.7094708681106567","0.7094708681106567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7245941162109375","0.7245941162109375","0.7245941162109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.728556752204895","0.728556752204895","0.728556752204895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6607329249382019","0.6607329249382019","0.6607329249382019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6947818994522095","0.6947818994522095","0.6947818994522095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297","","","","0.7458009123802185","0.7458009123802185","0.7458009123802185","","","","","","","0.7593579888343811","0.7593579888343811","0.7593579888343811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299","","","","","","","","","","0.759649932384491","0.759649932384491","0.759649932384491","","","","","","","","","","","","","0.7099179029464722","0.7099179029464722","0.7099179029464722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7314945459365845","0.7314945459365845","0.7314945459365845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699266791343689","0.699266791343689","0.699266791343689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6917073726654053","0.6917073726654053","0.6917073726654053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7105739116668701","0.7105739116668701","0.7105739116668701","0.7076547145843506","0.7076547145843506","0.7076547145843506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302","0.7572891712188721","0.7572891712188721","0.7572891712188721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7235382795333862","0.7235382795333862","0.7235382795333862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303","","","","","","","","","","","","","","","","0.6933133006095886","0.6933133006095886","0.6933133006095886","0.7193541526794434","0.7193541526794434","0.7193541526794434","","","","","","","","","","0.7225991487503052","0.7225991487503052","0.7225991487503052","","","","0.7115728855133057","0.7115728855133057","0.7115728855133057","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.666248083114624","0.666248083114624","0.666248083114624","","","","0.6862401366233826","0.6862401366233826","0.6862401366233826","","","","0.7194759249687195","0.7194759249687195","0.7194759249687195","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304","","","","","","","","","","","","","","","","","","","","","","0.6830540299415588","0.6830540299415588","0.6830540299415588","","","","","","","","","","0.6873540282249451","0.6873540282249451","0.6873540282249451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6706202030181885","0.6706202030181885","0.6706202030181885","0.7138716578483582","0.7138716578483582","0.7138716578483582","0.6992512345314026","0.6992512345314026","0.6992512345314026","0.7299953103065491","0.7299953103065491","0.7299953103065491","0.7428755760192871","0.7428755760192871","0.7428755760192871","0.7464861273765564","0.7464861273765564","0.7464861273765564","0.7222542762756348","0.7222542762756348","0.7222542762756348","0.6834644079208374","0.6834644079208374","0.6834644079208374","0.7096600532531738","0.7096600532531738","0.7096600532531738"
"306","","","","","","","0.7387591004371643","0.7387591004371643","0.7387591004371643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7341248393058777","0.7341248393058777","0.7341248393058777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7072039842605591","0.7072039842605591","0.7072039842605591","0.7464843392372131","0.7464843392372131","0.7464843392372131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6726831197738647","0.6726831197738647","0.6726831197738647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6700068712234497","0.6700068712234497","0.6700068712234497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6859087347984314","0.6859087347984314","0.6859087347984314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311","","","","0.7460504770278931","0.7460504770278931","0.7460504770278931","","","","","","","0.7528924942016602","0.7528924942016602","0.7528924942016602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6978228688240051","0.6978228688240051","0.6978228688240051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313","","","","","","","","","","0.732069194316864","0.732069194316864","0.732069194316864","","","","","","","","","","","","","0.7224648594856262","0.7224648594856262","0.7224648594856262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7178240418434143","0.7178240418434143","0.7178240418434143","","","","","","","","","","","","","","","","","","","","","","0.7316574454307556","0.7316574454307556","0.7316574454307556","","","","","","","","","","0.6939489841461182","0.6939489841461182","0.6939489841461182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.709112823009491","0.709112823009491","0.709112823009491","0.7261646389961243","0.7261646389961243","0.7261646389961243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316","0.7068761587142944","0.7068761587142944","0.7068761587142944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317","","","","","","","","","","","","","","","","0.7540228962898254","0.7540228962898254","0.7540228962898254","0.7103751301765442","0.7103751301765442","0.7103751301765442","","","","","","","","","","0.7302979230880737","0.7302979230880737","0.7302979230880737","","","","0.6852760910987854","0.6852760910987854","0.6852760910987854","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6683537364006042","0.6683537364006042","0.6683537364006042","","","","0.7250807285308838","0.7250807285308838","0.7250807285308838","","","","0.7056552767753601","0.7056552767753601","0.7056552767753601","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318","","","","","","","","","","","","","","","","","","","","","","0.6987648606300354","0.6987648606300354","0.6987648606300354","","","","","","","","","","0.7032175660133362","0.7032175660133362","0.7032175660133362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7089988589286804","0.7089988589286804","0.7089988589286804","0.7204947471618652","0.7204947471618652","0.7204947471618652","0.7260768413543701","0.7260768413543701","0.7260768413543701","0.782879650592804","0.782879650592804","0.782879650592804","0.7812427282333374","0.7812427282333374","0.7812427282333374","0.7688984870910645","0.7688984870910645","0.7688984870910645","0.6795819997787476","0.6795819997787476","0.6795819997787476","0.6756261587142944","0.6756261587142944","0.6756261587142944","0.7025182843208313","0.7025182843208313","0.7025182843208313"
"320","","","","","","","0.7576865553855896","0.7576865553855896","0.7576865553855896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7162185907363892","0.7162185907363892","0.7162185907363892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7167023420333862","0.7167023420333862","0.7167023420333862","0.7313721776008606","0.7313721776008606","0.7313721776008606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6772745847702026","0.6772745847702026","0.6772745847702026","","","","","","","","","","","","","","","","","","","0.7166683673858643","0.7166683673858643","0.7166683673858643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324","","","","0.7637423276901245","0.7637423276901245","0.7637423276901245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.720989465713501","0.720989465713501","0.720989465713501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326","","","","","","","","","","0.7384680509567261","0.7384680509567261","0.7384680509567261","0.7803271412849426","0.7803271412849426","0.7803271412849426","","","","","","","","","","0.6996883749961853","0.6996883749961853","0.6996883749961853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.717826783657074","0.717826783657074","0.717826783657074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6873747706413269","0.6873747706413269","0.6873747706413269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696270763874054","0.696270763874054","0.696270763874054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7168529033660889","0.7168529033660889","0.7168529033660889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6578607559204102","0.6578607559204102","0.6578607559204102","0.6836021542549133","0.6836021542549133","0.6836021542549133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330","0.7548788189888","0.7548788189888","0.7548788189888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331","","","","","","","","","","","","","","","","0.7491276264190674","0.7491276264190674","0.7491276264190674","0.7353336811065674","0.7353336811065674","0.7353336811065674","","","","","","","","","","0.7088514566421509","0.7088514566421509","0.7088514566421509","","","","0.6980540752410889","0.6980540752410889","0.6980540752410889","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6724381446838379","0.6724381446838379","0.6724381446838379","","","","0.7274821400642395","0.7274821400642395","0.7274821400642395","","","","0.742515504360199","0.742515504360199","0.742515504360199","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332","","","","","","","","","","","","","","","","","","","","","","0.6823247075080872","0.6823247075080872","0.6823247075080872","","","","","","","","","","0.7120375037193298","0.7120375037193298","0.7120375037193298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7220115065574646","0.7220115065574646","0.7220115065574646","0.6925700902938843","0.6925700902938843","0.6925700902938843","0.7583844661712646","0.7583844661712646","0.7583844661712646","0.7521883845329285","0.7521883845329285","0.7521883845329285","0.7627846598625183","0.7627846598625183","0.7627846598625183","0.741685688495636","0.741685688495636","0.741685688495636","0.7086895704269409","0.7086895704269409","0.7086895704269409","0.6959717869758606","0.6959717869758606","0.6959717869758606","0.7104640007019043","0.7104640007019043","0.7104640007019043"
"334","","","","","","","0.7647627592086792","0.7647627592086792","0.7647627592086792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7408779859542847","0.7408779859542847","0.7408779859542847","0.7123433351516724","0.7123433351516724","0.7123433351516724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7072169184684753","0.7072169184684753","0.7072169184684753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6514137983322144","0.6514137983322144","0.6514137983322144","","","","","","","","","","","","","","","","","","","0.7022878527641296","0.7022878527641296","0.7022878527641296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338","","","","0.7413254976272583","0.7413254976272583","0.7413254976272583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7293822765350342","0.7293822765350342","0.7293822765350342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340","","","","","","","","","","0.7492517828941345","0.7492517828941345","0.7492517828941345","0.7598232626914978","0.7598232626914978","0.7598232626914978","","","","","","","","","","0.6978081464767456","0.6978081464767456","0.6978081464767456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6886540651321411","0.6886540651321411","0.6886540651321411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7196599841117859","0.7196599841117859","0.7196599841117859","","","","","","","","","","","","","","","","","","","","","","0.7063803672790527","0.7063803672790527","0.7063803672790527","","","","","","","","","","0.7033629417419434","0.7033629417419434","0.7033629417419434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
